trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
368,False,"{'a': 0.3, 'e': 0.8532360949640706}",20,0,-26.23144493704095,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
369,False,"{'a': 0.3, 'e': 0.8532360949640706}",20,0,-39.160213555521366,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
370,False,"{'a': 0.3, 'e': 0.8532360949640706}",20,12,5.356727267818868,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.3, 'e': 0.8532360949640706}",35,0,-138.63949515201807,"{0: 23, 1: 3, 2: 7, 3: 0, 4: 2}",0
372,False,"{'a': 0.3, 'e': 0.8486970051175986}",20,8,-43.40882146236313,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
373,False,"{'a': 0.3, 'e': 0.8486970051175986}",20,0,-79.48260020901269,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
374,False,"{'a': 0.3, 'e': 0.8486970051175986}",30,24,7.932332277328536,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.3, 'e': 0.8486970051175986}",20,0,-78.09437424537596,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
376,False,"{'a': 0.3, 'e': 0.8486970051175986}",30,0,-197.72310465033632,"{0: 20, 1: 1, 2: 4, 3: 1, 4: 4}",0
377,False,"{'a': 0.3, 'e': 0.8486970051175986}",25,0,-113.3817892952745,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
378,False,"{'a': 0.3, 'e': 0.8486970051175986}",20,0,-100.95083706036208,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
379,False,"{'a': 0.3, 'e': 0.8486970051175986}",30,0,-88.10866719480092,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
380,False,"{'a': 0.3, 'e': 0.8486970051175986}",20,0,-65.10755954493307,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
381,False,"{'a': 0.3, 'e': 0.8486970051175986}",35,0,-159.1983923924822,"{0: 23, 1: 2, 2: 7, 3: 1, 4: 2}",0
382,False,"{'a': 0.3, 'e': 0.8440175310490707}",20,0,-70.06962477891398,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
383,False,"{'a': 0.3, 'e': 0.8440175310490707}",20,0,-82.41673977557792,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
384,False,"{'a': 0.3, 'e': 0.8440175310490707}",30,9,-82.65368700130873,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 1}",1
385,False,"{'a': 0.3, 'e': 0.8440175310490707}",25,0,-58.74525239212163,"{0: 17, 1: 0, 2: 8, 3: 0, 4: 0}",0
386,False,"{'a': 0.3, 'e': 0.8440175310490707}",25,0,-92.13439332675387,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
387,False,"{'a': 0.3, 'e': 0.8440175310490707}",25,0,-151.2556557442837,"{0: 13, 1: 1, 2: 8, 3: 2, 4: 1}",0
388,False,"{'a': 0.3, 'e': 0.8440175310490707}",30,0,-209.19140308141996,"{0: 18, 1: 0, 2: 7, 3: 2, 4: 3}",0
389,False,"{'a': 0.3, 'e': 0.8440175310490707}",20,12,-4.800375022898151,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
390,False,"{'a': 0.3, 'e': 0.8440175310490707}",25,8,-31.086883408454973,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
391,False,"{'a': 0.3, 'e': 0.8440175310490707}",25,0,-46.13726892471981,"{0: 20, 1: 0, 2: 3, 3: 2, 4: 0}",0
392,False,"{'a': 0.3, 'e': 0.8391933309784234}",20,0,-94.82199677698694,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
393,False,"{'a': 0.3, 'e': 0.8391933309784234}",25,10,-110.69794327863579,"{0: 5, 1: 1, 2: 7, 3: 2, 4: 0}",1
394,False,"{'a': 0.3, 'e': 0.8391933309784234}",20,8,11.140859893328784,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.3, 'e': 0.8391933309784234}",25,11,7.639718023582406,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
396,False,"{'a': 0.3, 'e': 0.8391933309784234}",20,0,-181.95702839022013,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 4}",0
397,False,"{'a': 0.3, 'e': 0.8391933309784234}",25,0,-84.21799452958874,"{0: 15, 1: 0, 2: 10, 3: 0, 4: 0}",0
398,False,"{'a': 0.3, 'e': 0.8391933309784234}",25,10,-75.97650853512432,"{0: 7, 1: 2, 2: 4, 3: 2, 4: 0}",1
399,False,"{'a': 0.3, 'e': 0.8391933309784234}",20,2,-79.17551830271327,"{0: 11, 1: 1, 2: 3, 3: 3, 4: 0}",1
400,False,"{'a': 0.3, 'e': 0.8391933309784234}",25,0,-42.35163750807172,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
401,False,"{'a': 0.3, 'e': 0.8391933309784234}",20,0,-18.90222077718376,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
402,False,"{'a': 0.3, 'e': 0.8342199288437355}",20,3,-101.71592240007034,"{0: 9, 1: 1, 2: 5, 3: 1, 4: 1}",1
403,False,"{'a': 0.3, 'e': 0.8342199288437355}",25,0,-154.40395533799796,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
404,False,"{'a': 0.3, 'e': 0.8342199288437355}",20,0,-118.63071714247911,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
405,False,"{'a': 0.3, 'e': 0.8342199288437355}",35,0,-109.61771598339134,"{0: 25, 1: 4, 2: 4, 3: 0, 4: 2}",0
406,False,"{'a': 0.3, 'e': 0.8342199288437355}",20,0,-124.74698148070156,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
407,False,"{'a': 0.3, 'e': 0.8342199288437355}",20,0,-21.436247084772766,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
408,False,"{'a': 0.3, 'e': 0.8342199288437355}",20,0,-136.76237550218144,"{0: 10, 1: 2, 2: 4, 3: 3, 4: 1}",0
409,False,"{'a': 0.3, 'e': 0.8342199288437355}",20,9,-75.79048986197493,"{0: 5, 1: 3, 2: 1, 3: 1, 4: 1}",1
410,False,"{'a': 0.3, 'e': 0.8342199288437355}",20,0,-143.1506895085357,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
411,False,"{'a': 0.3, 'e': 0.8342199288437355}",20,0,-75.69399153367198,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
412,False,"{'a': 0.3, 'e': 0.8290927101481809}",30,0,-59.42292318986448,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
413,False,"{'a': 0.3, 'e': 0.8290927101481809}",25,0,-109.76145112555903,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
414,False,"{'a': 0.3, 'e': 0.8290927101481809}",20,0,-17.1322807586813,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
415,False,"{'a': 0.3, 'e': 0.8290927101481809}",25,0,-154.22788083791232,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
416,False,"{'a': 0.3, 'e': 0.8290927101481809}",20,0,-80.62041955309563,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
417,False,"{'a': 0.3, 'e': 0.8290927101481809}",20,0,-16.330624457471835,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
418,False,"{'a': 0.3, 'e': 0.8290927101481809}",30,0,-148.9936162670143,"{0: 19, 1: 5, 2: 3, 3: 0, 4: 3}",0
419,False,"{'a': 0.3, 'e': 0.8290927101481809}",25,0,-110.12409478807668,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
420,False,"{'a': 0.3, 'e': 0.8290927101481809}",30,0,-142.8900058482437,"{0: 20, 1: 2, 2: 4, 3: 2, 4: 2}",0
421,False,"{'a': 0.3, 'e': 0.8290927101481809}",25,0,-27.199499055354043,"{0: 22, 1: 2, 2: 0, 3: 0, 4: 1}",0
422,False,"{'a': 0.3, 'e': 0.823806917678537}",20,0,-80.71888328592215,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
423,False,"{'a': 0.3, 'e': 0.823806917678537}",20,0,-135.86579985387442,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 2}",0
424,False,"{'a': 0.3, 'e': 0.823806917678537}",20,0,-133.36995090680702,"{0: 12, 1: 3, 2: 1, 3: 2, 4: 2}",0
425,False,"{'a': 0.3, 'e': 0.823806917678537}",20,0,-71.27606778197556,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
426,False,"{'a': 0.3, 'e': 0.823806917678537}",20,2,-21.34856912371928,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 0}",1
427,False,"{'a': 0.3, 'e': 0.823806917678537}",25,0,-19.36377844528781,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
428,False,"{'a': 0.3, 'e': 0.823806917678537}",20,0,-67.1219038301581,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
429,False,"{'a': 0.3, 'e': 0.823806917678537}",20,0,-89.41367965643366,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
430,False,"{'a': 0.3, 'e': 0.823806917678537}",25,14,-17.196176904768038,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
431,False,"{'a': 0.3, 'e': 0.823806917678537}",20,3,-9.243302304115707,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
432,False,"{'a': 0.3, 'e': 0.8183576470912752}",20,0,-157.93913176722603,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
433,False,"{'a': 0.3, 'e': 0.8183576470912752}",30,0,-185.20017303416455,"{0: 18, 1: 1, 2: 8, 3: 0, 4: 3}",0
434,False,"{'a': 0.3, 'e': 0.8183576470912752}",20,0,-130.78113678239654,"{0: 13, 1: 1, 2: 2, 3: 2, 4: 2}",0
435,False,"{'a': 0.3, 'e': 0.8183576470912752}",30,0,-183.49032866378474,"{0: 19, 1: 1, 2: 6, 3: 1, 4: 3}",0
436,False,"{'a': 0.3, 'e': 0.8183576470912752}",25,6,-63.356691856546014,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 1}",1
437,False,"{'a': 0.3, 'e': 0.8183576470912752}",20,0,-86.30249261783678,"{0: 8, 1: 5, 2: 7, 3: 0, 4: 0}",0
438,False,"{'a': 0.3, 'e': 0.8183576470912752}",20,0,-117.14673102083644,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",0
439,False,"{'a': 0.3, 'e': 0.8183576470912752}",20,6,-58.07673349860474,"{0: 8, 1: 1, 2: 4, 3: 1, 4: 0}",1
440,False,"{'a': 0.3, 'e': 0.8183576470912752}",20,0,-16.718513014311064,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
441,False,"{'a': 0.3, 'e': 0.8183576470912752}",20,0,-58.364941579158135,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
442,False,"{'a': 0.3, 'e': 0.8127398423621395}",20,0,-147.69998440179717,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
443,False,"{'a': 0.3, 'e': 0.8127398423621395}",25,0,-141.56011908978948,"{0: 12, 1: 3, 2: 8, 3: 1, 4: 1}",0
444,False,"{'a': 0.3, 'e': 0.8127398423621395}",25,0,-123.25008730432518,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
445,False,"{'a': 0.3, 'e': 0.8127398423621395}",25,0,-91.26048095309308,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
446,False,"{'a': 0.3, 'e': 0.8127398423621395}",30,0,-139.36719379565957,"{0: 19, 1: 2, 2: 5, 3: 3, 4: 1}",0
447,False,"{'a': 0.3, 'e': 0.8127398423621395}",25,16,-6.057697853806937,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
448,False,"{'a': 0.3, 'e': 0.8127398423621395}",20,0,-118.94925081371862,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
449,False,"{'a': 0.3, 'e': 0.8127398423621395}",20,0,-0.5354472147748481,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
450,False,"{'a': 0.3, 'e': 0.8127398423621395}",25,0,-126.9589552012679,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
451,False,"{'a': 0.3, 'e': 0.8127398423621395}",20,0,-52.196412966067825,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
452,False,"{'a': 0.3, 'e': 0.8069482910949891}",30,0,-92.63495432678478,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
453,False,"{'a': 0.3, 'e': 0.8069482910949891}",25,0,-88.56682477484489,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
454,False,"{'a': 0.3, 'e': 0.8069482910949891}",20,0,-134.44912473574314,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 3}",0
455,False,"{'a': 0.3, 'e': 0.8069482910949891}",30,0,-121.0319789950951,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
456,False,"{'a': 0.3, 'e': 0.8069482910949891}",25,9,-81.64524829654849,"{0: 9, 1: 0, 2: 6, 3: 0, 4: 1}",1
457,False,"{'a': 0.3, 'e': 0.8069482910949891}",20,0,-72.5422001435624,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
458,False,"{'a': 0.3, 'e': 0.8069482910949891}",20,0,-55.83689000390069,"{0: 12, 1: 5, 2: 1, 3: 2, 4: 0}",0
459,False,"{'a': 0.3, 'e': 0.8069482910949891}",20,0,-119.13734510430626,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
460,False,"{'a': 0.3, 'e': 0.8069482910949891}",30,0,-95.78498977760276,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
461,False,"{'a': 0.3, 'e': 0.8069482910949891}",25,6,-65.8442175315507,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 1}",1
462,False,"{'a': 0.3, 'e': 0.8009776196855558}",25,12,16.18507993044718,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.3, 'e': 0.8009776196855558}",25,0,-160.62506175730357,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
464,False,"{'a': 0.3, 'e': 0.8009776196855558}",30,0,-85.29659066739626,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
465,False,"{'a': 0.3, 'e': 0.8009776196855558}",25,0,-103.29256114098467,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
466,False,"{'a': 0.3, 'e': 0.8009776196855558}",25,0,-221.12413089683963,"{0: 12, 1: 4, 2: 4, 3: 1, 4: 4}",0
467,False,"{'a': 0.3, 'e': 0.8009776196855558}",20,0,-64.94974265772345,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
468,False,"{'a': 0.3, 'e': 0.8009776196855558}",20,0,-74.5293839937278,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
469,False,"{'a': 0.3, 'e': 0.8009776196855558}",25,0,-133.3920243721927,"{0: 19, 1: 1, 2: 1, 3: 1, 4: 3}",0
470,False,"{'a': 0.3, 'e': 0.8009776196855558}",25,0,-101.73971176986143,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
471,False,"{'a': 0.3, 'e': 0.8009776196855558}",20,0,-50.76511648649938,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
472,False,"{'a': 0.3, 'e': 0.7948222883356245}",25,0,-24.798874361978456,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
473,False,"{'a': 0.3, 'e': 0.7948222883356245}",20,13,-11.727100202923017,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
474,False,"{'a': 0.3, 'e': 0.7948222883356245}",20,0,-87.71582981525889,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
475,False,"{'a': 0.3, 'e': 0.7948222883356245}",25,0,-89.16833083318991,"{0: 16, 1: 0, 2: 7, 3: 2, 4: 0}",0
476,False,"{'a': 0.3, 'e': 0.7948222883356245}",25,0,-82.82575598696629,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
477,False,"{'a': 0.3, 'e': 0.7948222883356245}",20,0,-171.50260690943745,"{0: 12, 1: 3, 2: 0, 3: 1, 4: 4}",0
478,False,"{'a': 0.3, 'e': 0.7948222883356245}",30,0,-168.40217505870862,"{0: 18, 1: 2, 2: 7, 3: 1, 4: 2}",0
479,False,"{'a': 0.3, 'e': 0.7948222883356245}",35,0,-164.2909335386527,"{0: 19, 1: 5, 2: 9, 3: 0, 4: 2}",0
480,False,"{'a': 0.3, 'e': 0.7948222883356245}",25,18,14.766643693499127,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.3, 'e': 0.7948222883356245}",25,0,-141.76935721281433,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
482,False,"{'a': 0.3, 'e': 0.788476585913015}",25,0,-119.43690831537181,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
483,False,"{'a': 0.3, 'e': 0.788476585913015}",20,10,-14.308293368229934,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
484,False,"{'a': 0.3, 'e': 0.788476585913015}",25,0,-64.28154817482874,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
485,False,"{'a': 0.3, 'e': 0.788476585913015}",20,0,-32.613554130734414,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
486,False,"{'a': 0.3, 'e': 0.788476585913015}",20,0,-71.05055766791085,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
487,False,"{'a': 0.3, 'e': 0.788476585913015}",25,0,-99.74314273200463,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
488,False,"{'a': 0.3, 'e': 0.788476585913015}",25,0,-60.732122936167826,"{0: 16, 1: 6, 2: 1, 3: 2, 4: 0}",0
489,False,"{'a': 0.3, 'e': 0.788476585913015}",25,0,-68.21439293674263,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 2}",0
490,False,"{'a': 0.3, 'e': 0.788476585913015}",30,0,-141.04750033541606,"{0: 16, 1: 3, 2: 9, 3: 1, 4: 1}",0
491,False,"{'a': 0.3, 'e': 0.788476585913015}",25,0,-203.43083723706366,"{0: 11, 1: 1, 2: 9, 3: 2, 4: 2}",0
492,False,"{'a': 0.3, 'e': 0.7819346246525927}",25,0,-88.75043423178099,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
493,False,"{'a': 0.3, 'e': 0.7819346246525927}",30,0,-33.56508418159684,"{0: 22, 1: 6, 2: 1, 3: 1, 4: 0}",0
494,False,"{'a': 0.3, 'e': 0.7819346246525927}",20,0,-16.659382537669956,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
495,False,"{'a': 0.3, 'e': 0.7819346246525927}",30,0,-216.83910481440324,"{0: 19, 1: 3, 2: 2, 3: 2, 4: 4}",0
496,False,"{'a': 0.3, 'e': 0.7819346246525927}",25,0,6.205986362093795,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
497,False,"{'a': 0.3, 'e': 0.7819346246525927}",25,0,-145.5414304208638,"{0: 12, 1: 2, 2: 7, 3: 4, 4: 0}",0
498,False,"{'a': 0.3, 'e': 0.7819346246525927}",20,0,-83.39114731039628,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",1
499,False,"{'a': 0.3, 'e': 0.7819346246525927}",20,12,3.6161846526874717,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
500,False,"{'a': 0.3, 'e': 0.7819346246525927}",25,0,-68.01797282447721,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
501,False,"{'a': 0.3, 'e': 0.7819346246525927}",20,0,-75.79593156755341,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",1
502,False,"{'a': 0.3, 'e': 0.7751903346933946}",30,0,-102.71656432267446,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 2}",0
503,False,"{'a': 0.3, 'e': 0.7751903346933946}",20,0,-77.15564750656442,"{0: 10, 1: 4, 2: 5, 3: 1, 4: 0}",0
504,False,"{'a': 0.3, 'e': 0.7751903346933946}",25,0,-75.59075753005388,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
505,False,"{'a': 0.3, 'e': 0.7751903346933946}",25,0,-92.6716731941821,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
506,False,"{'a': 0.3, 'e': 0.7751903346933946}",20,0,-58.81935773831639,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
507,False,"{'a': 0.3, 'e': 0.7751903346933946}",30,0,-129.1932564502491,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
508,False,"{'a': 0.3, 'e': 0.7751903346933946}",25,0,-90.16584791060403,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
509,False,"{'a': 0.3, 'e': 0.7751903346933946}",25,0,-54.12449498111322,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
510,False,"{'a': 0.3, 'e': 0.7751903346933946}",25,0,-101.2237621579676,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
511,False,"{'a': 0.3, 'e': 0.7751903346933946}",25,0,-98.88193022514169,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
512,False,"{'a': 0.3, 'e': 0.7682374584467985}",20,0,-110.81519180194937,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
513,False,"{'a': 0.3, 'e': 0.7682374584467985}",30,0,-167.5077625219272,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 3}",0
514,False,"{'a': 0.3, 'e': 0.7682374584467985}",25,8,-52.37265576974253,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
515,False,"{'a': 0.3, 'e': 0.7682374584467985}",20,0,-69.1198991865143,"{0: 10, 1: 3, 2: 7, 3: 0, 4: 0}",0
516,False,"{'a': 0.3, 'e': 0.7682374584467985}",25,10,-13.49801426165574,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
517,False,"{'a': 0.3, 'e': 0.7682374584467985}",20,8,-61.347014779162315,"{0: 6, 1: 0, 2: 5, 3: 1, 4: 0}",1
518,False,"{'a': 0.3, 'e': 0.7682374584467985}",30,0,-90.20069359078877,"{0: 19, 1: 2, 2: 7, 3: 2, 4: 0}",0
519,False,"{'a': 0.3, 'e': 0.7682374584467985}",30,0,-102.73849718764563,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 3}",0
520,False,"{'a': 0.3, 'e': 0.7682374584467985}",30,0,-70.62767124179173,"{0: 21, 1: 4, 2: 4, 3: 0, 4: 1}",1
521,False,"{'a': 0.3, 'e': 0.7682374584467985}",30,0,-114.93074281659166,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
522,False,"{'a': 0.3, 'e': 0.7610695447905139}",20,0,-26.029136254181843,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
523,False,"{'a': 0.3, 'e': 0.7610695447905139}",25,20,9.891307708229297,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.3, 'e': 0.7610695447905139}",25,0,-185.7084941320589,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
525,False,"{'a': 0.3, 'e': 0.7610695447905139}",30,4,-68.81636946486893,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 1}",1
526,False,"{'a': 0.3, 'e': 0.7610695447905139}",35,10,-89.20438479327893,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",1
527,False,"{'a': 0.3, 'e': 0.7610695447905139}",35,4,-116.12729713961849,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 2}",1
528,False,"{'a': 0.3, 'e': 0.7610695447905139}",30,0,-161.261761087267,"{0: 20, 1: 3, 2: 3, 3: 1, 4: 3}",0
529,False,"{'a': 0.3, 'e': 0.7610695447905139}",20,0,-89.86344703411612,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
530,False,"{'a': 0.3, 'e': 0.7610695447905139}",25,0,-30.743591173733837,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
531,False,"{'a': 0.3, 'e': 0.7610695447905139}",20,0,-33.02705069310194,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
532,False,"{'a': 0.3, 'e': 0.753679943083004}",25,10,3.127056642590536,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
533,False,"{'a': 0.3, 'e': 0.753679943083004}",20,0,-76.68104244168617,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
534,False,"{'a': 0.3, 'e': 0.753679943083004}",25,0,-107.72412852281592,"{0: 13, 1: 3, 2: 7, 3: 2, 4: 0}",0
535,False,"{'a': 0.3, 'e': 0.753679943083004}",20,2,-95.34193279044678,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 2}",1
536,False,"{'a': 0.3, 'e': 0.753679943083004}",30,0,-101.22422191700724,"{0: 17, 1: 5, 2: 7, 3: 1, 4: 0}",0
537,False,"{'a': 0.3, 'e': 0.753679943083004}",20,4,-20.71080338406147,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 0}",1
538,False,"{'a': 0.3, 'e': 0.753679943083004}",20,0,-22.398123794031434,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
539,False,"{'a': 0.3, 'e': 0.753679943083004}",25,17,-0.4335242514546622,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.3, 'e': 0.753679943083004}",20,10,-21.90687915874299,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
541,False,"{'a': 0.3, 'e': 0.753679943083004}",20,0,-131.3736984805148,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
542,False,"{'a': 0.3, 'e': 0.7460617969927876}",20,0,-73.87192697244129,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
543,False,"{'a': 0.3, 'e': 0.7460617969927876}",20,0,-85.7932086248457,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
544,False,"{'a': 0.3, 'e': 0.7460617969927876}",25,0,-179.86841312958703,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 4}",0
545,False,"{'a': 0.3, 'e': 0.7460617969927876}",20,12,6.516397915439592,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
546,False,"{'a': 0.3, 'e': 0.7460617969927876}",20,0,-107.56360506295945,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
547,False,"{'a': 0.3, 'e': 0.7460617969927876}",20,0,-96.37930582996275,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
548,False,"{'a': 0.3, 'e': 0.7460617969927876}",30,0,-136.138535156451,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 2}",0
549,False,"{'a': 0.3, 'e': 0.7460617969927876}",20,0,-36.9085042218264,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
550,False,"{'a': 0.3, 'e': 0.7460617969927876}",35,2,-107.28600050406804,"{0: 23, 1: 3, 2: 5, 3: 0, 4: 2}",1
551,False,"{'a': 0.3, 'e': 0.7460617969927876}",20,0,-53.44303095902261,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
